record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-8F6B9FF0,UNIT-2407,excavator,Hitachi,2019,processing_plant,south_africa,19697,5/1/2024,scheduled_maintenance,preventive,inspection,routine,3.9,4698.29,459,preventive,TRUE,99,FALSE,FALSE,FALSE
EQP-FDD34158,UNIT-7804,excavator,Hitachi,2022,open_pit,zimbabwe,8234,6/9/2024,scheduled_maintenance,preventive,adjustment,routine,4.3,5602.97,634,preventive,TRUE,104,FALSE,FALSE,FALSE
EQP-DD7296AD,UNIT-5428,haul_truck,Caterpillar,2011,underground,zimbabwe,50686,7/26/2021,breakdown,hydraulics,hose,minor,7.3,15734.39,993,corrective,FALSE,60,TRUE,FALSE,TRUE
EQP-5F4795B9,UNIT-8646,loader,Volvo,2011,open_pit,south_africa,52701,7/22/2021,scheduled_maintenance,preventive,inspection,routine,2.6,1392.24,204,preventive,TRUE,166,FALSE,FALSE,FALSE
EQP-2C84C334,UNIT-4239,haul_truck,Caterpillar,2015,underground,zimbabwe,37697,2/27/2020,condition_based,engine,turbo,routine,2.4,5656.48,350,predictive,FALSE,88,FALSE,FALSE,TRUE
EQP-438831A2,UNIT-9988,loader,Caterpillar,2013,underground,south_africa,45486,6/28/2022,breakdown,hydraulics,valve,major,27.9,51766.72,1519,corrective,FALSE,16,FALSE,FALSE,TRUE
EQP-F938B0C2,UNIT-8262,excavator,Liebherr,2020,open_pit,ghana,17903,11/23/2021,scheduled_maintenance,preventive,inspection,minor,13.3,19337.47,2287,preventive,TRUE,83,FALSE,FALSE,FALSE
EQP-22657087,UNIT-3015,conveyor,ThyssenKrupp,2011,open_pit,south_africa,52042,11/26/2024,overhaul,motor,general_component,major,8.9,24488.87,3700,major_overhaul,TRUE,75,FALSE,TRUE,FALSE
EQP-28B6C575,UNIT-7529,haul_truck,Caterpillar,2014,underground,zambia,39647,1/11/2024,breakdown,electrical,battery,minor,9.6,29705.68,895,corrective,FALSE,17,FALSE,FALSE,TRUE
EQP-A40C0B2F,UNIT-3581,haul_truck,Hitachi,2016,underground,zimbabwe,32487,3/31/2022,breakdown,transmission,clutch,minor,5.5,20292.77,498,corrective,FALSE,10,FALSE,TRUE,FALSE
EQP-3BDBBCF0,UNIT-4147,conveyor,FLSmidth,2014,underground,south_africa,39761,10/19/2022,condition_based,pulley,general_component,routine,0.9,2088.18,311,predictive,FALSE,94,FALSE,FALSE,FALSE
EQP-615A25B0,UNIT-3253,crusher,Sandvik,2017,open_pit,tanzania,26259,2/4/2023,scheduled_maintenance,preventive,adjustment,routine,8.7,9546.4,1726,preventive,TRUE,96,TRUE,FALSE,FALSE
EQP-4655DD60,UNIT-7139,haul_truck,Belaz,2020,underground,zimbabwe,16819,6/13/2024,overhaul,transmission,torque_converter,major,12.1,41749.5,1211,major_overhaul,TRUE,68,FALSE,FALSE,FALSE
EQP-50801C1A,UNIT-3365,drill_rig,Sandvik,2016,underground,drc,31765,11/27/2024,breakdown,compressor,general_component,major,10.3,22100.73,443,corrective,FALSE,138,FALSE,TRUE,FALSE
EQP-39D369AC,UNIT-6748,drill_rig,Caterpillar,2015,open_pit,south_africa,34532,1/22/2022,inspection,preventive,oil_change,routine,2.5,2377.73,68,preventive,TRUE,1,FALSE,TRUE,FALSE
EQP-3E52F763,UNIT-6241,haul_truck,Komatsu,2023,underground,ghana,3491,10/23/2021,scheduled_maintenance,preventive,oil_change,routine,3.8,2612.23,498,preventive,TRUE,104,FALSE,FALSE,FALSE
EQP-65926A12,UNIT-7756,conveyor,Metso,2023,underground,south_africa,3788,7/7/2023,breakdown,motor,general_component,major,7.7,23834.31,2886,corrective,FALSE,48,FALSE,TRUE,TRUE
EQP-1F16DFBE,UNIT-9940,haul_truck,Komatsu,2023,processing_plant,botswana,4011,5/6/2021,scheduled_maintenance,preventive,filter_replace,minor,7.1,29352.86,625,preventive,TRUE,65,FALSE,FALSE,FALSE
EQP-669A6E5C,UNIT-1079,drill_rig,Sandvik,2008,open_pit,tanzania,64023,9/9/2020,scheduled_maintenance,preventive,filter_replace,routine,2.4,3126.9,100,preventive,TRUE,4,FALSE,FALSE,FALSE
EQP-394A3257,UNIT-9911,haul_truck,Hitachi,2021,open_pit,south_africa,13369,5/23/2021,breakdown,transmission,clutch,minor,10.4,20172,1072,corrective,FALSE,25,FALSE,FALSE,FALSE
EQP-BA9BA7CE,UNIT-1984,drill_rig,Epiroc,2022,processing_plant,drc,6711,7/23/2021,breakdown,rotation,general_component,minor,4.6,18957.25,130,corrective,FALSE,130,TRUE,FALSE,FALSE
EQP-265BAF68,UNIT-5740,excavator,Hitachi,2020,processing_plant,ghana,15847,1/15/2023,breakdown,engine,turbo,minor,15.9,32423.6,2525,corrective,FALSE,24,TRUE,FALSE,FALSE
EQP-C75646A1,UNIT-4067,drill_rig,Sandvik,2019,open_pit,south_africa,19121,8/17/2023,scheduled_maintenance,preventive,oil_change,routine,3,1647.96,99,preventive,TRUE,15,FALSE,TRUE,FALSE
EQP-9E50241E,UNIT-6750,drill_rig,Caterpillar,2013,processing_plant,ghana,45256,10/19/2020,breakdown,drill_string,general_component,major,9.8,48558.74,314,corrective,FALSE,94,FALSE,FALSE,FALSE
EQP-52E78C7A,UNIT-7494,grader,Caterpillar,2019,open_pit,south_africa,19438,3/21/2020,breakdown,transmission,driveshaft,minor,5.8,10856.21,86,corrective,FALSE,49,TRUE,FALSE,TRUE
EQP-5E9EFABD,UNIT-8738,drill_rig,Sandvik,2017,processing_plant,south_africa,27656,10/23/2020,scheduled_maintenance,preventive,oil_change,routine,2.5,1082.65,95,preventive,TRUE,2,FALSE,FALSE,FALSE
EQP-766F058A,UNIT-4617,loader,Komatsu,2021,open_pit,ghana,13049,6/28/2024,condition_based,tires,rear_left,minor,5.4,9531.91,460,predictive,FALSE,21,FALSE,FALSE,FALSE
EQP-A073CB50,UNIT-9395,haul_truck,Hitachi,2013,open_pit,drc,45324,4/13/2021,overhaul,hydraulics,cylinder,major,15.4,65857.39,1723,major_overhaul,TRUE,65,FALSE,FALSE,TRUE
EQP-FC678A33,UNIT-3901,excavator,Komatsu,2019,processing_plant,drc,21472,8/8/2022,breakdown,undercarriage,general_component,major,33.2,47665.95,5091,corrective,FALSE,38,FALSE,TRUE,FALSE
EQP-E013CD7F,UNIT-2834,haul_truck,Belaz,2020,open_pit,drc,14356,8/31/2022,overhaul,brakes,general_component,major,20.2,68308.47,2379,major_overhaul,TRUE,19,FALSE,FALSE,FALSE
EQP-A63E83E0,UNIT-4411,drill_rig,Caterpillar,2021,processing_plant,ghana,12482,5/15/2021,condition_based,hydraulics,filter,routine,2.4,4145.3,116,predictive,FALSE,110,FALSE,FALSE,TRUE
EQP-7207804B,UNIT-5756,crusher,FLSmidth,2010,open_pit,drc,56270,2/28/2024,inspection,preventive,filter_replace,minor,26.7,16586.55,4411,preventive,TRUE,74,FALSE,FALSE,FALSE
EQP-46D3AB4B,UNIT-7012,loader,Caterpillar,2021,open_pit,drc,11948,4/27/2020,scheduled_maintenance,preventive,inspection,routine,3.5,2789.02,291,preventive,TRUE,89,FALSE,FALSE,FALSE
EQP-AB298764,UNIT-8494,conveyor,ThyssenKrupp,2011,processing_plant,botswana,52066,8/10/2022,scheduled_maintenance,preventive,filter_replace,routine,1.7,1513.76,441,preventive,TRUE,66,FALSE,FALSE,FALSE
EQP-5119CD9D,UNIT-3023,crusher,Metso,2022,underground,south_africa,9285,1/14/2022,condition_based,bearing,general_component,routine,11,3912.3,2078,predictive,FALSE,24,TRUE,TRUE,TRUE
EQP-8CA9FB41,UNIT-3728,haul_truck,Belaz,2008,processing_plant,zambia,65038,11/9/2023,scheduled_maintenance,preventive,adjustment,minor,10.4,20541.32,1397,preventive,TRUE,86,FALSE,FALSE,FALSE
EQP-509EA93C,UNIT-9447,haul_truck,Belaz,2011,processing_plant,south_africa,52896,12/21/2020,inspection,preventive,inspection,routine,2.8,7381.56,286,preventive,TRUE,22,FALSE,TRUE,TRUE
EQP-2012ED1F,UNIT-4957,loader,Caterpillar,2017,open_pit,ghana,28206,9/19/2024,inspection,preventive,inspection,routine,4.3,4080.67,221,preventive,TRUE,169,TRUE,FALSE,FALSE
EQP-9D249033,UNIT-3173,haul_truck,Caterpillar,2016,open_pit,drc,34270,11/27/2023,scheduled_maintenance,preventive,filter_replace,routine,3.4,4462.3,386,preventive,TRUE,144,FALSE,FALSE,TRUE
EQP-3C7550BE,UNIT-9869,haul_truck,Hitachi,2019,open_pit,zimbabwe,19599,8/25/2023,scheduled_maintenance,preventive,filter_replace,minor,7.6,27004.1,820,preventive,TRUE,9,FALSE,FALSE,TRUE
EQP-5DC08F61,UNIT-5040,grader,Caterpillar,2014,underground,botswana,38384,6/9/2022,scheduled_maintenance,preventive,filter_replace,routine,2.4,3884.7,46,preventive,TRUE,20,FALSE,FALSE,FALSE
EQP-E8F3529D,UNIT-9864,pump,KSB,2008,open_pit,drc,63734,3/3/2023,condition_based,casing,general_component,routine,1.3,1841.9,126,predictive,FALSE,38,TRUE,TRUE,FALSE
EQP-52754C25,UNIT-9272,conveyor,FLSmidth,2017,open_pit,ghana,28057,1/8/2021,condition_based,motor,general_component,routine,1.4,573.91,448,predictive,FALSE,75,FALSE,TRUE,TRUE
EQP-E379FE70,UNIT-9154,excavator,Hitachi,2016,processing_plant,tanzania,33303,1/15/2020,condition_based,undercarriage,general_component,routine,2.9,2797.02,528,predictive,FALSE,23,FALSE,FALSE,FALSE
EQP-C501C4AC,UNIT-6235,loader,Volvo,2016,open_pit,south_africa,31489,9/4/2023,breakdown,engine,oil_pump,minor,7.2,17078.26,545,corrective,FALSE,39,TRUE,FALSE,FALSE
EQP-19C6B686,UNIT-8185,haul_truck,Caterpillar,2014,underground,drc,40491,3/18/2022,overhaul,electrical,alternator,major,13.2,40201.47,1525,major_overhaul,TRUE,17,FALSE,FALSE,FALSE
EQP-A1AD04A8,UNIT-9644,drill_rig,Epiroc,2022,open_pit,tanzania,6522,9/26/2021,scheduled_maintenance,preventive,filter_replace,routine,1.3,3084.2,36,preventive,TRUE,13,FALSE,FALSE,FALSE
EQP-E030224A,UNIT-3421,excavator,Liebherr,2020,open_pit,drc,17081,4/27/2021,breakdown,undercarriage,general_component,major,28.2,90310.51,5179,corrective,FALSE,104,FALSE,FALSE,FALSE
EQP-BA68305A,UNIT-1339,grader,Caterpillar,2010,open_pit,zambia,56068,1/21/2023,breakdown,tires,front_right,major,20.4,38522.93,328,corrective,FALSE,13,FALSE,FALSE,FALSE
EQP-013BE017,UNIT-3887,grader,Caterpillar,2008,open_pit,south_africa,63719,7/11/2022,breakdown,hydraulics,filter,critical,58.4,80032.5,1142,corrective,FALSE,9,TRUE,FALSE,TRUE
EQP-0373F3EE,UNIT-6731,crusher,Metso,2010,underground,south_africa,58131,4/30/2023,scheduled_maintenance,preventive,filter_replace,minor,29.4,53191.89,7863,preventive,TRUE,35,FALSE,TRUE,FALSE
EQP-92432A20,UNIT-5924,haul_truck,Komatsu,2008,open_pit,botswana,65069,9/7/2024,breakdown,engine,cooling_system,major,16.9,52680.09,1859,corrective,FALSE,33,FALSE,FALSE,TRUE
EQP-1FFD91C7,UNIT-1725,drill_rig,Sandvik,2019,processing_plant,south_africa,18960,2/12/2024,breakdown,compressor,general_component,minor,7.8,14878.92,362,corrective,FALSE,71,TRUE,FALSE,FALSE
EQP-18690F89,UNIT-6046,haul_truck,Caterpillar,2017,processing_plant,ghana,27890,7/30/2021,breakdown,electrical,wiring,major,21,35644.52,2076,corrective,FALSE,3,FALSE,FALSE,FALSE
EQP-47BC95FC,UNIT-2569,grader,Komatsu,2015,open_pit,drc,38736,3/11/2021,breakdown,hydraulics,pump,major,20.5,17520.48,382,corrective,FALSE,89,FALSE,TRUE,FALSE
EQP-4F232B22,UNIT-5549,haul_truck,Komatsu,2017,processing_plant,ghana,29978,10/16/2020,overhaul,brakes,general_component,major,21.2,65118.15,1774,major_overhaul,TRUE,76,FALSE,FALSE,FALSE
EQP-513EAFD6,UNIT-6180,haul_truck,Komatsu,2020,processing_plant,south_africa,16922,10/21/2022,scheduled_maintenance,preventive,inspection,routine,2.2,5090.7,221,preventive,TRUE,44,FALSE,FALSE,TRUE
EQP-244CD30F,UNIT-6729,crusher,Sandvik,2021,open_pit,south_africa,10152,1/26/2024,breakdown,hydraulics,filter,major,56.5,134149.77,15833,corrective,FALSE,35,FALSE,FALSE,TRUE
EQP-9ECAEB7F,UNIT-4712,drill_rig,Caterpillar,2014,processing_plant,drc,41332,3/31/2021,scheduled_maintenance,preventive,adjustment,minor,7.6,6736.75,195,preventive,TRUE,83,FALSE,FALSE,FALSE
EQP-6C4B69C0,UNIT-4674,loader,Komatsu,2017,open_pit,drc,27364,11/18/2024,scheduled_maintenance,preventive,oil_change,minor,6,9093.79,561,preventive,TRUE,24,FALSE,FALSE,FALSE
EQP-734DC565,UNIT-7106,haul_truck,Komatsu,2017,underground,tanzania,29323,2/11/2022,scheduled_maintenance,preventive,filter_replace,routine,2.2,1877.93,172,preventive,TRUE,200,FALSE,FALSE,FALSE
EQP-F0E1D4F9,UNIT-7741,loader,Volvo,2023,open_pit,ghana,3277,11/5/2023,scheduled_maintenance,preventive,inspection,routine,3.5,4320.61,290,preventive,TRUE,71,FALSE,FALSE,FALSE
EQP-545CA277,UNIT-8268,haul_truck,Caterpillar,2020,processing_plant,botswana,16488,6/20/2021,condition_based,tires,front_right,routine,2.6,5193.49,319,predictive,FALSE,78,FALSE,FALSE,FALSE
EQP-B944677A,UNIT-4001,haul_truck,Komatsu,2013,processing_plant,ghana,43359,9/6/2020,breakdown,electrical,battery,minor,11.3,17074.96,896,corrective,FALSE,26,FALSE,FALSE,FALSE
EQP-4EC4D4F6,UNIT-4816,drill_rig,Caterpillar,2022,processing_plant,ghana,7636,7/11/2022,breakdown,hydraulics,valve,major,15.8,24058.58,726,corrective,FALSE,1,FALSE,FALSE,FALSE
EQP-F49AA7BC,UNIT-3975,haul_truck,Hitachi,2014,processing_plant,botswana,40622,9/18/2022,overhaul,brakes,general_component,major,12.5,31073.24,1018,major_overhaul,TRUE,158,TRUE,FALSE,FALSE
EQP-BCA8F411,UNIT-5747,conveyor,ThyssenKrupp,2020,open_pit,tanzania,14681,5/10/2022,scheduled_maintenance,preventive,oil_change,routine,1.4,1017.94,648,preventive,TRUE,37,TRUE,FALSE,FALSE
EQP-A34880A8,UNIT-2144,haul_truck,Belaz,2023,underground,ghana,6372,12/30/2021,breakdown,engine,turbo,major,21.2,30126.28,3153,corrective,FALSE,22,FALSE,FALSE,FALSE
EQP-E1D170C4,UNIT-4870,haul_truck,Komatsu,2020,open_pit,ghana,14972,3/15/2023,breakdown,transmission,clutch,critical,61.5,288470.7,7713,corrective,FALSE,74,TRUE,FALSE,TRUE
EQP-5D444B35,UNIT-2698,crusher,FLSmidth,2009,open_pit,tanzania,58916,2/14/2023,condition_based,bearing,general_component,minor,24.9,22658.95,7210,predictive,FALSE,2,FALSE,TRUE,FALSE
EQP-B9B2EF1B,UNIT-5791,haul_truck,Caterpillar,2011,open_pit,south_africa,52625,9/29/2020,breakdown,brakes,general_component,major,13,41947.09,1585,corrective,FALSE,114,FALSE,FALSE,FALSE
EQP-8FF1B1A9,UNIT-8653,crusher,Metso,2020,processing_plant,ghana,17291,4/18/2023,scheduled_maintenance,preventive,filter_replace,minor,34,50935.81,10103,preventive,TRUE,98,TRUE,FALSE,FALSE
EQP-45C41BD3,UNIT-9867,loader,Volvo,2009,underground,drc,59676,8/21/2021,scheduled_maintenance,preventive,adjustment,routine,3.2,5975.78,287,preventive,TRUE,146,TRUE,FALSE,FALSE
EQP-13F62DBF,UNIT-5016,haul_truck,Caterpillar,2008,open_pit,tanzania,62928,12/23/2023,breakdown,transmission,clutch,critical,32.1,214623.21,4043,corrective,FALSE,12,TRUE,FALSE,FALSE
EQP-6CF0E781,UNIT-1506,loader,Komatsu,2012,processing_plant,zambia,47077,6/14/2022,scheduled_maintenance,preventive,filter_replace,routine,2.3,2415.94,229,preventive,TRUE,20,FALSE,FALSE,FALSE
EQP-56FF03A9,UNIT-3050,excavator,Hitachi,2015,processing_plant,drc,34969,3/8/2021,breakdown,undercarriage,general_component,major,32.1,67174.89,4763,corrective,FALSE,13,FALSE,FALSE,FALSE
EQP-D3B1CBB2,UNIT-1943,excavator,Komatsu,2010,open_pit,botswana,56308,11/20/2020,scheduled_maintenance,preventive,oil_change,routine,4.6,2477.2,682,preventive,TRUE,22,FALSE,FALSE,FALSE
EQP-649741E3,UNIT-7833,haul_truck,Belaz,2010,open_pit,south_africa,55930,10/2/2024,breakdown,hydraulics,valve,major,15,34905.6,2083,corrective,FALSE,62,FALSE,FALSE,TRUE
EQP-DBD0645D,UNIT-9861,loader,Caterpillar,2013,underground,tanzania,44425,7/17/2023,overhaul,tires,rear_right,major,23,49545.36,1925,major_overhaul,TRUE,43,FALSE,FALSE,FALSE
EQP-8B3F8D20,UNIT-5985,conveyor,FLSmidth,2017,underground,south_africa,28364,1/21/2021,scheduled_maintenance,preventive,adjustment,routine,1.9,2158.97,544,preventive,TRUE,17,FALSE,FALSE,FALSE
EQP-42AF6521,UNIT-2591,drill_rig,Sandvik,2016,open_pit,zimbabwe,32824,6/22/2022,breakdown,compressor,general_component,major,13.4,28104.16,438,corrective,FALSE,42,FALSE,FALSE,FALSE
EQP-32CCC548,UNIT-1190,pump,Weir,2020,underground,drc,15590,8/11/2020,breakdown,bearing,general_component,major,8.3,16860.72,658,corrective,FALSE,148,FALSE,TRUE,FALSE
EQP-B1FF5EC7,UNIT-9783,excavator,Caterpillar,2023,open_pit,ghana,3261,2/10/2024,condition_based,electrical,sensors,minor,9.7,29211.1,986,predictive,FALSE,11,FALSE,TRUE,FALSE
EQP-EB66B53A,UNIT-3846,grader,Komatsu,2008,underground,drc,64156,1/31/2024,condition_based,tires,front_right,routine,2,2430.94,30,predictive,FALSE,8,FALSE,FALSE,FALSE
EQP-DEF65561,UNIT-2007,crusher,Metso,2019,open_pit,tanzania,19945,12/16/2023,scheduled_maintenance,preventive,filter_replace,routine,11.4,6471.13,2110,preventive,TRUE,145,FALSE,FALSE,FALSE
EQP-8639BE35,UNIT-2592,grader,Komatsu,2010,open_pit,drc,56252,4/13/2022,breakdown,blade,general_component,major,14.1,39645.36,174,corrective,FALSE,89,FALSE,FALSE,FALSE
EQP-97F0BB36,UNIT-3297,grader,John Deere,2013,open_pit,south_africa,43288,10/25/2020,scheduled_maintenance,preventive,oil_change,minor,4.4,6975.58,83,preventive,TRUE,17,FALSE,FALSE,FALSE
EQP-59F957C2,UNIT-6902,pump,Metso,2013,underground,south_africa,44642,6/1/2022,breakdown,bearing,general_component,major,6.9,10504.1,442,corrective,FALSE,125,FALSE,TRUE,TRUE
EQP-EECBD20C,UNIT-9025,haul_truck,Belaz,2019,open_pit,zambia,18821,7/7/2022,breakdown,transmission,driveshaft,major,14.2,34947.48,2022,corrective,FALSE,131,TRUE,FALSE,FALSE
EQP-7773172E,UNIT-3475,loader,Volvo,2012,open_pit,zimbabwe,47559,7/27/2021,scheduled_maintenance,preventive,adjustment,minor,9.2,17861.88,706,preventive,TRUE,11,FALSE,FALSE,FALSE
EQP-2158FEC8,UNIT-7184,loader,Caterpillar,2022,open_pit,drc,9129,11/11/2021,condition_based,hydraulics,cylinder,routine,4.7,5525.78,453,predictive,FALSE,1,TRUE,TRUE,FALSE
EQP-8702AA61,UNIT-1584,crusher,FLSmidth,2014,processing_plant,south_africa,38868,3/24/2020,scheduled_maintenance,preventive,inspection,routine,5.8,4609.94,1504,preventive,TRUE,177,FALSE,FALSE,FALSE
EQP-46342683,UNIT-1090,excavator,Liebherr,2021,open_pit,zimbabwe,13050,7/30/2022,breakdown,electrical,alternator,major,20.6,46265.12,2913,corrective,FALSE,86,FALSE,FALSE,FALSE
EQP-40C49821,UNIT-1494,pump,KSB,2023,open_pit,ghana,2590,12/14/2020,breakdown,seal,general_component,major,8.6,18853.09,445,corrective,FALSE,39,FALSE,FALSE,FALSE
EQP-48B522F2,UNIT-9307,haul_truck,Caterpillar,2016,open_pit,south_africa,30414,2/22/2024,scheduled_maintenance,preventive,inspection,routine,3.8,5463.31,539,preventive,TRUE,63,FALSE,FALSE,FALSE
EQP-29ECAB5C,UNIT-6234,drill_rig,Epiroc,2009,underground,drc,58506,10/2/2023,scheduled_maintenance,preventive,oil_change,routine,2.9,4876.09,124,preventive,TRUE,22,FALSE,FALSE,FALSE
EQP-3E329C24,UNIT-8245,conveyor,FLSmidth,2019,open_pit,drc,20116,12/22/2022,condition_based,gearbox,general_component,routine,1.9,1920.59,539,predictive,FALSE,289,TRUE,TRUE,FALSE
EQP-ECF31C47,UNIT-1195,haul_truck,Hitachi,2014,open_pit,botswana,40729,2/7/2021,scheduled_maintenance,preventive,filter_replace,minor,5,24863.37,726,preventive,TRUE,59,FALSE,FALSE,FALSE
EQP-A2D2F7CF,UNIT-1200,crusher,Sandvik,2013,processing_plant,zambia,45292,4/17/2023,scheduled_maintenance,preventive,filter_replace,routine,9.9,8540.64,2211,preventive,TRUE,7,FALSE,FALSE,FALSE
EQP-83C00DF1,UNIT-8638,haul_truck,Hitachi,2015,underground,south_africa,37212,11/21/2024,scheduled_maintenance,preventive,adjustment,routine,3.2,2929.87,247,preventive,TRUE,1,FALSE,FALSE,FALSE
EQP-77CFE22B,UNIT-1923,crusher,Sandvik,2012,underground,tanzania,48862,2/9/2023,overhaul,shaft,general_component,major,37.1,111222.65,7212,major_overhaul,TRUE,4,FALSE,TRUE,FALSE
EQP-E798AD78,UNIT-2398,loader,Komatsu,2012,open_pit,ghana,47168,11/16/2023,inspection,preventive,filter_replace,minor,11.7,12447.85,1088,preventive,TRUE,24,FALSE,FALSE,FALSE
EQP-AD31C5FA,UNIT-5669,excavator,Liebherr,2023,processing_plant,botswana,3159,6/8/2024,scheduled_maintenance,preventive,oil_change,routine,4.9,5757.8,695,preventive,TRUE,73,FALSE,FALSE,FALSE
EQP-0876640B,UNIT-6458,crusher,FLSmidth,2012,processing_plant,ghana,48787,3/7/2024,condition_based,liner,general_component,minor,27.8,38205.8,7538,predictive,FALSE,41,FALSE,FALSE,FALSE
EQP-F55F7546,UNIT-3059,haul_truck,Komatsu,2015,underground,botswana,37421,10/18/2020,breakdown,hydraulics,pump,major,14.6,31195.68,1536,corrective,FALSE,12,FALSE,FALSE,TRUE
EQP-2A6FC96D,UNIT-5001,loader,Komatsu,2019,underground,tanzania,18968,4/20/2024,breakdown,hydraulics,pump,minor,8.3,16953.73,471,corrective,FALSE,36,TRUE,FALSE,FALSE
EQP-A1363336,UNIT-7073,pump,KSB,2011,processing_plant,tanzania,53293,10/9/2023,scheduled_maintenance,preventive,oil_change,routine,1.5,973.66,90,preventive,TRUE,193,FALSE,FALSE,FALSE
EQP-83BCB9E2,UNIT-4985,haul_truck,Komatsu,2017,processing_plant,south_africa,26079,7/18/2023,condition_based,tires,front_right,minor,5.1,25772.35,720,predictive,FALSE,139,FALSE,FALSE,FALSE
EQP-A2A8D897,UNIT-4443,crusher,FLSmidth,2022,open_pit,tanzania,8389,2/14/2021,overhaul,shaft,general_component,major,41.7,65067.03,7389,major_overhaul,TRUE,18,FALSE,FALSE,FALSE
EQP-2BD1D25C,UNIT-1646,drill_rig,Sandvik,2021,processing_plant,zimbabwe,11896,4/19/2022,condition_based,rotation,general_component,routine,2.5,3224.76,121,predictive,FALSE,10,FALSE,TRUE,FALSE
EQP-9501DA4B,UNIT-5066,conveyor,FLSmidth,2008,underground,ghana,63795,6/15/2024,condition_based,pulley,general_component,routine,1,1220.04,322,predictive,FALSE,218,FALSE,FALSE,FALSE
EQP-61CD4FCD,UNIT-8223,crusher,FLSmidth,2014,underground,drc,40031,7/8/2024,breakdown,motor,general_component,minor,12.4,19198.33,3667,corrective,FALSE,10,FALSE,FALSE,TRUE
EQP-77D09154,UNIT-6640,drill_rig,Caterpillar,2008,open_pit,zambia,63146,7/26/2020,overhaul,hydraulics,pump,major,10.7,32410.84,293,major_overhaul,TRUE,47,FALSE,FALSE,TRUE
EQP-3E111760,UNIT-9036,conveyor,FLSmidth,2017,open_pit,botswana,28446,2/6/2022,breakdown,pulley,general_component,major,6.5,16139.07,2516,corrective,FALSE,219,FALSE,FALSE,FALSE
EQP-68900A66,UNIT-2135,haul_truck,Hitachi,2013,processing_plant,tanzania,44060,12/26/2022,overhaul,electrical,sensors,major,15.4,63898.85,1196,major_overhaul,TRUE,17,FALSE,TRUE,FALSE
EQP-D43A7E38,UNIT-1099,excavator,Komatsu,2022,underground,drc,8935,6/21/2020,breakdown,engine,turbo,critical,99.9,145605.97,12553,corrective,FALSE,3,TRUE,FALSE,TRUE
EQP-F62D9239,UNIT-5932,grader,Komatsu,2010,open_pit,zambia,57590,3/18/2021,breakdown,hydraulics,cylinder,minor,10.3,13964.58,191,corrective,FALSE,69,FALSE,FALSE,TRUE
EQP-128C36DE,UNIT-2607,haul_truck,Komatsu,2021,underground,south_africa,12126,12/9/2022,scheduled_maintenance,preventive,inspection,routine,1.8,1787.44,160,preventive,TRUE,56,FALSE,FALSE,FALSE
EQP-18EFC407,UNIT-6345,conveyor,Metso,2013,open_pit,drc,43181,3/27/2023,breakdown,belt,general_component,major,9.4,17735.61,4445,corrective,FALSE,24,FALSE,FALSE,FALSE
EQP-EB8D438D,UNIT-9134,haul_truck,Caterpillar,2022,open_pit,tanzania,6862,7/9/2020,breakdown,engine,turbo,minor,4.7,22102.59,560,corrective,FALSE,209,FALSE,FALSE,FALSE
EQP-A59B7AE8,UNIT-4033,loader,Komatsu,2011,underground,zambia,53698,2/1/2022,condition_based,tires,rear_left,minor,6.9,6258.18,596,predictive,FALSE,8,FALSE,FALSE,FALSE
